original_id,x_model,y_model,z_model,x_m,y_m,z_m,observation_count
145,0.0424359807690863,-0.0355229352606998,-0.124286644128921,0.0879243717568153,-0.0736010269858152,-0.257513197639087,31
146,0.0382753001810866,-0.0410417938063793,-0.13341969493639,0.0793037337946275,-0.0850357142877069,-0.276436237472651,37
147,0.0404480460144507,-0.012511507185703,-0.131302852810865,0.0838055105633865,-0.0259229641708951,-0.272050289260263,362
149,0.0358054709341349,0.00775338255753018,-0.135294521057599,0.0741864210579078,0.0160644641176222,-0.280320745521554,189
150,0.0393558161119391,-0.0594042719923486,-0.131851649614244,0.0815424869157205,-0.123081479441218,-0.273187357693342,263
151,0.0802420432466988,-0.0533061413864396,-0.267716667806179,0.166255877985711,-0.110446581114416,-0.554690133209643,79
152,-0.0742981406210052,-0.00891197685126105,-0.0363811035616782,-0.153940529202056,-0.018464990122939,-0.0753790914339003,202
154,0.031103300767742,-0.0486108738931522,-0.116472800888852,0.0644438547196059,-0.100718316629994,-0.241323463233567,40
155,0.0295000737053821,-0.0189901911062275,-0.0774090695285684,0.0611220808454833,-0.0393463422382653,-0.160386155409353,197
157,0.0765404077051565,-0.0899322519340218,-0.281069824748001,0.158586349119775,-0.186333309815588,-0.582356936563818,67
158,0.0773116789653675,-0.0815295665492358,-0.245907260816176,0.160184369002411,-0.168923535842232,-0.509502573661551,144
159,0.0582563455485949,-0.0766075445042626,-0.189226299990881,0.120703056471821,-0.158725451852319,-0.392063603692765,51
160,0.0306498982368007,-0.00935646332011665,-0.0884276310504457,0.0635044365192139,-0.0193859348688892,-0.18321584101852,36
161,-0.0649766643074186,-0.113609715559979,-0.0823463720219568,-0.134627084953462,-0.235391351514573,-0.170615899415194,125
162,0.0155900724809788,-0.0620978543828838,-0.0605820038408703,0.0323015352465197,-0.128662392976638,-0.125521657115978,187
163,0.0827135019585533,-0.0549383336574905,-0.264166202134466,0.171376566859267,-0.113828368866639,-0.547333817696913,22
164,0.0839035874135628,-0.0329517310304447,-0.26436134085381,0.173842340339042,-0.0682736724035372,-0.547738131418259,22
165,0.0891219108235176,-0.0643925267467127,-0.274180533447406,0.184654339947129,-0.133416792953282,-0.568082808843036,90
166,0.0270495989083735,-0.042889761089483,-0.0808417214601052,0.056044869169729,-0.0888645727104256,-0.167498369126823,98
167,0.0112819487951321,-0.0123520099382323,-0.113532077816466,0.0233754055409311,-0.0255924970760702,-0.235230491562728,24
168,0.0339525921738192,-0.07380068926928,-0.110895249310676,0.0703473863993527,-0.15290984493867,-0.229767168090517,32
169,0.0373518904864343,-0.0183591026917366,-0.133975168322194,0.0773904937609343,-0.0380387713665313,-0.2775871393156,25
170,0.0695815753468456,-0.019175893758106,-0.230020869418848,0.144168137211469,-0.0397311050905448,-0.476587086431655,405
171,0.0539661756609658,0.0163496270859996,-0.167069909237672,0.111814125775195,0.0338752790424945,-0.346157118156945,118
172,-0.0695635934700815,-0.102144719456625,-0.0852337691000192,-0.144130880025731,-0.211636684806926,-0.176598383371027,79
173,-0.0555070424771966,-0.0821511747080336,-0.112483541168989,-0.115006693599071,-0.170211464289994,-0.233057997270794,65
174,0.0291776870535603,-0.0284842830027107,-0.0753034031070228,0.060454118345018,-0.0590174338513491,-0.156023362470709,50
175,0.057798578830684,-0.00692603042964474,-0.190315429387476,0.119754595982537,-0.0143502486158802,-0.39432020330993,348
176,0.0672289507242929,-0.0451052937359416,-0.254918777624793,0.139293664224898,-0.0934550007508797,-0.528173803585164,65
177,-0.0646809780000808,0.0274928923988549,-0.00573035214028634,-0.134014443691528,0.0569633421482739,-0.011872887176135,139
178,0.0451287572503236,-0.0427556988843724,-0.151787776888237,0.0935036155047715,-0.0885868052369972,-0.314493613235494,365
179,0.0557195771140299,0.001754641461744,-0.162675617996797,0.115447050439692,0.00363549387539284,-0.337052455329123,41
180,0.0651010566267751,-0.0776234142623436,-0.207671152378244,0.134884817102751,-0.16083026264371,-0.430280042406196,287
181,0.0459593614396612,-0.0141073183437143,-0.151557756468785,0.0952245690494411,-0.0292293728120468,-0.314017027081361,444
182,0.0633163542814685,-0.0196825194917444,-0.210360807861868,0.131187039187875,-0.0407807980289118,-0.435852819666293,453
183,0.0306003264288084,-0.00165644825458366,-0.114509314873663,0.0634017272146194,-0.00343204444653812,-0.237255258111168,57
184,0.0459566668246948,0.00575116447494142,-0.149494065066079,0.095218985996481,0.0119160088718323,-0.309741203433732,323
185,0.0530326597332358,-0.0182124070435069,-0.141766533975417,0.109879946336353,-0.037734828286242,-0.293730301739839,28
186,0.0457127691509963,0.018066027762595,-0.146070137953023,0.0947136471461883,0.0374315406968157,-0.302647066927385,142
188,0.0398659247164416,-0.025147138671237,-0.158337838049438,0.0825993961179065,-0.0521031051734457,-0.328064879932523,46
189,0.0557935682889211,-0.0330694688501047,-0.191151250999351,0.115600354957461,-0.0685176168968188,-0.396051966987663,403
190,0.0548387077130346,-0.0189076337152933,-0.193043058054257,0.113621950906733,-0.0391752891224843,-0.399971658338567,84
191,0.0412844724857057,-0.0829529047348111,-0.156499418811679,0.085538527467274,-0.171872592597752,-0.324255804389173,38
192,0.0706333309537277,-0.0669097638515894,-0.200968312109356,0.146347300961213,-0.138632331442037,-0.416392228128139,94
193,0.0551967631055088,-0.0505916597932345,-0.192679509179066,0.114363816532715,-0.104822365898872,-0.399218410602218,118
194,0.0613449404349862,-0.0357462092703955,-0.211381060348756,0.127102408155831,-0.0740636350527509,-0.437966711163961,190
195,-0.0839897658453619,-0.0133907622337153,0.278196945838854,-0.174020895997179,-0.0277447188778538,0.576404533234326,980
196,0.0577030983321907,-0.0429046524789486,-0.190671153582878,0.11955676709552,-0.0888954266235347,-0.395057238859305,44
197,0.0637270910965575,-0.00879968661532271,-0.208099943945318,0.132038057021553,-0.0182323326405298,-0.43116846841795,29
198,-0.0517970677024939,-0.00332595912683046,0.0194583654997997,-0.107319886427714,-0.00689115371945037,0.0403163667005596,97
199,0.0400126992033786,-0.0385911547708878,-0.130195470253139,0.0829035025464603,-0.079958162321351,-0.269755870375205,24
200,0.0656944982776997,-0.0458723572791744,-0.230539020512989,0.136114386524412,-0.095044302539456,-0.477660659107528,258
201,0.0545792206436201,-0.0333695866145505,-0.242469476276453,0.113084311923403,-0.0691394398266468,-0.502379725540397,59
202,0.0463300806702891,-0.00706564306272684,-0.251356871915796,0.0959926732586613,-0.0146395161862435,-0.520793785118649,48
203,0.0676846662900093,0.00634601385917618,-0.229718297962881,0.140237874870893,0.0131484950180432,-0.475960179625325,290
204,0.0893448776423142,-0.0720539755229451,-0.271789970099711,0.185116311536097,-0.14929077673282,-0.563129729482512,36
