time_s,tx_model,ty_model,tz_model,tx_m,ty_m,tz_m,R11,R21,R31,R12,R22,R32,R13,R23,R33,angle_rad,rate_deg_s
170.2,0.0549957633573671,0.0537757226103465,0.99990564985934,0.113947359171336,0.111419520430358,2.07173428035903,0.427181432084901,-0.0224868945873065,-0.90388625592699,-0.0545684947243732,0.997227196865888,-0.0505983914222585,0.902517757977874,0.0709384056969382,0.424769866082527,11.4340824482863,5.94117383065785
170.3,0.0549999035231391,0.0537761455188599,0.999907516496055,0.11395593730404,0.111420396667096,2.0717381478992,0.436504300177959,-0.0219387022267851,-0.899434649805507,-0.0538625775454174,0.997272325427208,-0.0504651530976927,0.898088424747983,0.0704741249084664,0.434131983447513,11.4444515612492,5.94095380914473
170.4,0.0550038162783359,0.0537765656660948,0.999909367683094,0.113964044258004,0.111421267182658,2.07174198342873,0.445780376341341,-0.0213953702417984,-0.894886637625788,-0.0531580944278739,0.997317227486077,-0.0503245939504873,0.893562573671128,0.0700041848156277,0.443447111888813,11.454820288242,5.94073154157579
170.5,0.0550074951865803,0.0537769830422725,0.999911202058438,0.113971666697507,0.111422131956785,2.07174578412561,0.455008665070573,-0.0208569567046112,-0.890242720873199,-0.052455121214454,0.997361898223627,-0.0501767299665967,0.888940703854353,0.0695286367533968,0.45271425171088,11.4651886253447,5.940507027948
170.6,0.0550109338114953,0.0537773976376146,0.999913018260069,0.113978791286827,0.111422990969215,2.07174954716784,0.464188176257134,-0.02032351914041,-0.885503411395363,-0.0517537335690852,0.997406332847107,-0.0500215779253943,0.884223324779852,0.0690475326585645,0.461932408636835,11.4755565686371,5.94028026826439
170.7,0.0550141257167039,0.0537778094423426,0.999914814925969,0.113985404690242,0.11142384419969,2.07175326973339,0.473317925296885,-0.0197951145210635,-0.880669231342705,-0.0510540069685649,0.997450526590413,-0.049859155397606,0.879410956245774,0.0685609250638209,0.471100593917357,11.4859241141991,5.94005126252294
170.8,0.0550170644658288,0.053778218446678,0.999916590694119,0.113991493572033,0.111424691627947,2.07175694900028,0.482396933197832,-0.0192717992589485,-0.875740713107852,-0.0503560166942381,0.997494474714605,-0.049689480743155,0.874504128305873,0.0680688670917737,0.480217824438896,11.4962912581107,5.93982001072467
170.9,0.055019743622493,0.0537786246408424,0.9999183442025,0.113997044596476,0.111425533233728,2.0717605821465,0.491424226687208,-0.018753629200842,-0.870718399263894,-0.0496598378237015,0.99753817250843,-0.0495125731089176,0.869503381208034,0.0675714124489016,0.489283122831206,11.5066579964517,5.93958651286956
171,0.0550221567503194,0.0537790280150572,0.999920074089096,0.114002044427852,0.111426368996771,2.07176416635003,0.500398838317892,-0.0182406596218777,-0.865602842501492,-0.0489655452225299,0.997581615288833,-0.0493284524263898,0.864409265331628,0.0670686154194421,0.498295517574214,11.517024325302,5.93935132883296
171.1,0.0550242987480564,0.0537794285679601,0.999921779143029,0.114006482496725,0.111427198914254,2.07176769910203,0.50931981328142,-0.0177329448386721,-0.86039460160227,-0.0482732130146675,0.99762479843394,-0.0491371392622805,0.859222337177183,0.0665605304740642,0.507254049839714,11.5273902485588,5.93912733576477
