time_s,original_id,point_row,u_px,v_px,normal_u,normal_v,normal_residual_px
60.7,5,4,410.912972769345,250.994811040609,0.999923144874627,0.0123977556047503,0.324940696866867
60.8,5,4,412.318516359937,252.78534748328,0.999826731660226,0.0186146892972072,0.0473657870017968
60.9,5,4,413.708239185151,254.406086069671,0.999602124402587,0.0282062562179759,-0.247869436587791
61,5,4,415.124634783764,256.030671302485,0.999508932365418,0.0313351898309558,-0.410531491509049
61.1,5,4,416.465309342347,257.694436720359,0.999508932365418,0.0313351898309558,-0.597230697173926
61.2,5,4,417.888600533893,259.276206843958,0.999803646329274,0.0198158720900215,-0.618941056381891
61.3,5,4,419.394018048113,260.869431439342,0.999998076854129,0.00196119556463132,-0.549181340046092
61.4,5,4,420.696228618382,262.437944671247,0.999909787636501,0.013431924237728,-0.801629561232852
61.5,5,4,422.064197083238,263.995630917048,0.999954086686005,0.0095825111509207,-0.916144992149479
61.6,5,4,423.481060730601,265.440633678153,0.999206172698226,0.0398374753437396,-0.969226592719755
61.7,5,4,424.845015641469,266.911093181894,0.999875330572681,0.0157899750529157,-1.05832532060514
61.8,5,4,426.13196240415,268.621843696369,0.986238007990473,0.165331762208548,-0.683886671935155
61.9,5,4,427.164763082613,270.152492831187,0.986431557208904,0.164173027450972,-0.83447207569667
62,5,4,427.995279394223,271.169995306761,0.904969349487097,-0.425476763747329,-4.50594865104732
62.1,5,4,429.221766696187,271.698609585819,0.986491130254323,0.163814681666659,-1.32919803308115
62.2,5,4,430.436383705353,271.787298296348,0.999288852797217,0.0377066131497233,-2.31953763298703
62.3,5,4,431.713723579637,271.619970464594,0.995023719014501,-0.0996383389993545,-3.25407015624712
62.4,5,4,433.185313111186,271.741553429689,0.999998457924805,-0.00175617425420604,-2.51886361705003
60.1,6,5,342.144939307444,260.497040032083,0.992049125332297,0.125851233317054,-0.0299248861259325
60.2,6,5,342.679501763106,259.686515563729,0.892181482046163,0.451677100475453,-0.582645585076093
60.3,6,5,343.043955648794,259.828680658588,0.968711967470515,0.248187679145043,-0.158382448918056
