time_s,angle_rad,tx_model,ty_model,tz_model,ax,ay,az,omega_rad_s
102.025,4.33554938455784,0.104779284466051,0.0283508824070725,0.999999999999153,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.075,4.34070768254062,0.104779284487903,0.0283508821882665,0.999999999999615,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.125,4.34586598052174,0.10477928450943,0.0283508819761047,1.00000000000001,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.175,4.35102427850111,0.104779284530597,0.0283508817706605,1.00000000000035,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.225,4.35618257647863,0.104779284551369,0.0283508815720072,1.00000000000063,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.275,4.3613408744542,0.104779284571711,0.0283508813802182,1.00000000000085,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.325,4.36649917242774,0.104779284591588,0.028350881195367,1.00000000000103,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.375,4.37165747039915,0.104779284610966,0.0283508810175269,1.00000000000116,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.425,4.37681576836834,0.104779284629809,0.0283508808467713,1.00000000000125,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.475,4.38197406633521,0.104779284648083,0.0283508806831736,1.0000000000013,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.525,4.38713236429967,0.104779284665752,0.0283508805268072,1.00000000000132,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.575,4.39229066226163,0.104779284682782,0.0283508803777456,1.00000000000131,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.625,4.39744896022098,0.104779284699138,0.028350880236062,1.00000000000127,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.675,4.40260725817764,0.104779284714785,0.0283508801018299,1.00000000000121,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.725,4.40776555613152,0.104779284729687,0.0283508799751228,1.00000000000114,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.775,4.41292385408251,0.104779284743811,0.0283508798560139,1.00000000000105,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.825,4.41808215203053,0.104779284757122,0.0283508797445767,1.00000000000096,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.875,4.42324044997549,0.104779284769583,0.0283508796408845,1.00000000000086,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.925,4.42839874791728,0.104779284781162,0.0283508795450109,1.00000000000076,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
102.975,4.43355704585581,0.104779284791821,0.0283508794570291,1.00000000000066,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.025,4.438715343791,0.104779284801529,0.0283508793770027,1.00000000000057,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.075,4.44387364172289,0.104779284810293,0.0283508793047683,1.00000000000048,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
103.125,4.44903193965163,0.104779284818158,0.0283508792399358,1.00000000000041,-0.071618200723087,-0.991397350376106,-0.109554219418626,0.103165958024425
